"locality_id","latitude","longitude"
"L5723973",10.1247123,77.0524986
"L5672038",10.2331556,77.4907723
"L5737744",11.5439304,75.9372747
"L5737721",11.5614243,75.9173834
"L5722370",10.3227786,77.0714386
"L5722373",10.3230004,77.0710683
"L5741302",11.6139436,75.9150033
"L5736282",11.5367023,75.8915246
"L3755416",11.3114951,76.6204119
"L5767536",10.8224532,76.812218
"L5765804",11.3371033,76.8620561
"L5765988",11.3357667,76.8598417
"L5766219",11.3366711,76.8689902
"L5779424",11.567321,76.6369772
"L5741434",11.5912849,75.9241319
"L3287344",11.5513439,75.9225011
"L5780601",11.5554723,75.9190536
"L5780625",11.5498513,75.9208453
"L5741227",11.5567363,75.9180647
"L5779687",11.4047014,76.6955727
"L5709930",11.5307,76.647
"L5719098",11.528,76.6479
"L5714701",11.5389,76.6428
"L5714720",11.5515,76.6501
"L5719089",11.5693,76.6478
"L5719080",11.5648,76.6444
"L5719079",11.5289,76.6495
"L5709921",11.3903,76.6859
"L5709919",11.4137,76.7248
"L5709912",11.4639,76.6798
"L5700166",10.0624,77.0654
"L5699127",10.0547,77.0687
"L5699172",10.1256,77.0546
"L5694853",10.0579,77.1023
"L5693929",10.0362,77.2771
"L5693923",10.0517,77.3121
"L5693918",10.0396408,77.3192883
"L5693914",9.9663,77.3404
"L5689247",9.6059458,77.1674461
"L5689227",9.961,76.9571
"L5689186",10.0881,76.6754
"L5685577",10.1376731,76.6617554
"L5685592",10.1596,76.667
"L5710219",15.387878,74.23238
"L5767765",15.43704,74.21763
"L5767710",15.43852,74.23683
"L5770022",15.37615,74.23644
"L5802871",10.086125,77.0600367
"L5802804",10.2236111,77.2302778
"L5802740",10.2429167,77.2417778
"L3123712",10.9665983,76.6527915
"L4103012",12.346298,75.1488769
"L3112720",10.279426,76.828299
"L5822514",10.9855299,76.9065989
"L5822776",11.5114085,76.9025707
"L5822768",11.437951,76.8836018
"L5822763",11.3716408,76.8183126
"L5822720",11.3686673,76.794881
"L5822712",11.3640401,76.7917936
"L5822573",10.0965844,76.7166997
"L5822688",10.0925649,76.7170257
"L5822756",10.0940849,76.7160293
"L5822789",10.0967257,76.7168168
"L5823239",10.121339,76.7585948
"L5823338",10.1212174,76.7587627
"L5825545",11.4632836,76.8976633
"L5825558",11.3795531,76.900781
"L5825567",11.3584647,76.9290678
"L5825569",11.3576436,76.947851
"L3274479",10.4842,76.92223
"L5830165",10.3896772,77.544387
"L5830254",10.3867907,77.5473421
"L5830381",10.4546893,77.3278534
"L5830418",10.4066815,77.2851256
"L5830296",10.3927127,77.5418478
"L5830344",10.3823521,77.4871251
"L4920192",11.346522,76.944329
"L4406540",11.3985591,76.8517886
"L5796546",12.5713095,77.5783896
"L5848771",11.7841782,75.6568975
"L4839776",10.9204836,76.7482785
"L5872827",10.3144126,76.8963146
"L5872889",10.290323,76.875708
"L5876515",11.0606971,76.8502172
"L2719955",11.4913889,76.7686111
"L4832124",10.9288529,76.75699
"L5878897",12.2609215,75.645536
"L5883140",12.2565637,75.6437512
"L5883132",12.25045,75.6469189
"L2717671",18.3361951,73.6732569
"L5897134",18.30278,73.6801621
"L5875019",11.7986334,76.0101342
"L5895852",15.2310959,74.5382415
"L5895879",15.2588069,74.5410025
"L4197740",10.326727,76.9525904
"L5447168",10.2801575,77.0072543
"L5924337",10.9157986,76.7540717
"L5939801",10.3587822,76.8798938
"L5940571",10.4960803,76.6724062
"L5943385",9.6680556,76.9177778
"L5950272",12.9410817,75.7813167
"L5735782",14.8856563,74.310756
"L5960262",9.6681242,76.917819
"L5960269",9.6710523,76.9137405
"L5960278",9.6829808,76.8991036
"L5960357",9.6396134,76.9290054
"L5960347",9.6893179,76.8840663
"L5960317",9.6352555,76.9377601
"L5625104",10.3038708,76.8805271
"L5818138",10.4078729,77.0048914
"L5818145",10.510134,76.9137168
"L5934368",10.5172473,76.9907391
"L3247266",10.347237,76.9364834
"L5381730",11.808124,76.26516
"L5381884",11.811575,76.263218
"L5381724",11.810515,76.263042
"L5381794",11.782663,76.267821
"L5381812",11.786157,76.267523
"L5964120",10.3153112,76.8481347
"L6028018",10.176091,77.1070786
"L6020278",10.0797754,77.0618634
"L6027973",10.1387158,77.0625901
"L6027989",10.142993,77.1031968
"L6011158",10.0496645,76.719679
"L6011167",10.0505473,76.7363043
"L6020276",10.0109112,76.979935
"L6020277",10.0327199,76.9857027
"L6027990",10.1439592,77.1065579
"L6028002",10.1441369,77.1082209
"L6028006",10.15422,77.1150539
"L6028009",10.1662653,77.1040308
"L6028119",10.1553168,77.110405
"L6028117",10.2531212,77.1489571
"L6028027",10.2745689,77.1598393
"L6028113",10.3482173,77.2200363
"L6028048",10.3533799,77.2211528
"L6028042",10.3108163,77.1853604
"L6028039",10.2881255,77.1713045
"L6028033",10.2822422,77.1678127
"L6028038",10.283455,77.165217
"L6028029",10.2801899,77.1674345
"L6028028",10.2762956,77.1628862
"L6014689",10.2714872,77.1574137
"L6028026",10.2762501,77.1624311
"L6028025",10.2566274,77.1493941
"L6028022",10.2333312,77.1394742
"L6028021",10.2066794,77.1312745
"L8391594",19.3227148,73.8194818
"L5766280",11.9398383,77.2460895
"L5961591",12.709444,75.6774062
"L5961855",12.7093,75.6774
"L3084918",11.7438487,76.0759449
"L6061575",11.7415243,76.0767231
"L6072155",12.1158543,77.7781029
"L6072213",12.4763252,77.8780366
"L5693806",13.2837297,75.1513081
"L6073113",12.70213,77.562295
"L6073815",12.70341,77.560173
"L6088223",11.7701993,76.2325346
"L6091451",11.7368738,76.2584853
"L6091389",11.705134,76.40589
"L6091454",11.735025,76.2585282
"L6091458",11.7341846,76.2578952
"L6091434",11.6901734,76.3360977
"L6091438",11.6692164,76.3754511
"L6091265",11.7725035,76.2516304
"L6091175",11.7741,76.2538699
"L6091095",11.7721917,76.2509678
"L6090982",11.7706511,76.2468939
"L6090973",11.7722268,76.2390495
"L6090902",11.771944,76.2384778
"L6088141",11.770043,76.2326181
"L6091396",11.6931013,76.334939
"L6091412",11.7193937,76.4100409
"L6091421",11.6902575,76.3446808
"L6091460",11.7338484,76.2542796
"L6091422",11.6678983,76.3999176
"L6089004",11.6928719,76.2197952
"L6091433",11.6570548,76.3757992
"L6091467",11.6656439,76.3791203
"L6087548",11.7828777,76.2278495
"L6091478",11.6895851,76.3461399
"L6091386",11.6929293,76.2194853
"L6091425",11.7174397,76.4123476
"L6091494",11.7178809,76.4103842
"L6091492",11.7408974,76.3389499
"L6091495",11.7371051,76.3498285
"L6091516",11.7367575,76.3479978
"L6091486",11.7488636,76.3869378
"L6091465",11.7226989,76.3775486
"L6091480",11.7369361,76.348781
"L6091481",11.7369403,76.3493437
"L6091482",11.7482422,76.3856484
"L6091483",11.7504729,76.3878233
"L6088067",11.770163,76.2324963
"L6088122",11.7701995,76.2325467
"L6088132",11.7702214,76.2325064
"L6087593",11.7837328,76.2311911
"L6087618",11.783745,76.2379189
"L6091563",11.7611591,76.2904358
"L6091578",11.7114096,76.3838196
"L6091561",11.7449411,76.2733126
"L6095756",11.6415603,76.3617182
"L6091559",11.807951,76.2639716
"L3287349",10.87275,76.63783
"L6091553",11.8079636,76.2640712
"L6091551",11.7986993,76.2864726
"L6091546",11.7980597,76.2858656
"L6091549",11.7944211,76.2891318
"L6091564",11.8078113,76.2641503
"L6091545",11.8013903,76.2834896
"L6091540",11.8084547,76.2779245
"L6091533",11.8092343,76.2757541
"L6091527",11.8109979,76.273946
"L6091526",11.8089678,76.2716455
"L6773066",11.7531917,76.2750506
"L6091356",11.7008678,76.2880325
"L6095792",11.632229,76.4149332
"L6091501",11.76994,76.2352252
"L6091504",11.7690997,76.2334228
"L6091512",11.7680284,76.2353218
"L6091534",11.760739,76.2387013
"L6091550",11.7405713,76.2431002
"L6091613",11.7385545,76.248765
"L6091523",11.7624196,76.2380576
"L6091603",11.7504032,76.2730551
"L6091688",10.8335473,76.8213278
"L6091687",10.834183,76.8193449
"L6091684",10.8342903,76.8165619
"L6091700",10.8351473,76.8154943
"L6091679",10.8339362,76.8148987
"L6091738",10.8261391,76.8169375
"L6091835",10.9161535,76.5899882
"L6091834",10.9160609,76.5897222
"L6087796",10.9162306,76.5897502
"L6092244",10.9156855,76.5905964
"L6092181",10.9160714,76.592254
"L6092166",10.9157027,76.5931016
"L6092116",10.9150707,76.5936059
"L6092154",10.9159173,76.5936434
"L6092257",10.9218233,76.593402
"L6091991",10.8698904,76.6437793
"L3287276",11.9519412,76.1112422
"L5996508",12.8781322,75.7556489
"L6095696",10.8875488,76.61538
"L6095698",10.8865689,76.6153425
"L6095611",10.8858298,76.6152314
"L6095614",10.8869035,76.6154096
"L6092929",11.7458389,76.2751365
"L6091576",11.6418766,76.3659001
"L6091615",11.6293706,76.4029598
"L6093214",11.7507891,76.2735379
"L6093052",11.7515951,76.275351
"L6095964",10.8851045,76.6437793
"L6095948",10.8757301,76.6609628
"L6095926",10.8744579,76.6493596
"L3127239",10.861988,76.6206479
"L6098651",11.3371289,76.8043846
"L6104673",13.8203011,75.033981
"L10740721",11.7962445,77.8081731
"L10740727",11.802838,77.8031434
"L4190200",10.3289524,76.9556049
"L6084793",9.9507749,76.8178391
"L6102752",10.8795415,76.811235
"L6111144",9.757255,76.638303
"L6111431",9.8135017,76.7096567
"L6111410",9.812745,76.7077667
"L6111312",9.8283917,76.6712233
"L6111193",9.7958817,76.6634533
"L6111174",9.78875,76.6490067
"L6112662",9.759758,76.643341
"L6112089",10.232888,76.665946
"L6112088",10.233363,76.664913
"L6112068",10.236002,76.662705
"L6112084",10.237226,76.639592
"L6112082",10.2351,76.645296
"L6112080",10.23422,76.649713
"L6112078",10.229852,76.655428
"L6112056",10.220332,76.65896
"L6112054",10.219187,76.65963
"L6112050",10.220776,76.658814
"L6112048",10.221825,76.658295
"L6112045",10.226128,76.65646
"L6112042",10.229579,76.65572
"L6112039",10.2325,76.653012
"L6112038",10.233672,76.650926
"L6112034",10.23484,76.642558
"L6112027",10.23623,76.640289
"L6112029",10.238427,76.638245
"L6112024",10.239207,76.638877
"L6112023",10.239026,76.64153
"L6112016",10.238571,76.652244
"L6112018",10.235686,76.662309
"L6112007",10.23608,76.662798
"L6112006",10.235944,76.662839
"L6112003",10.226915,76.676557
"L6108456",10.2017743,76.5653483
"L6115602",10.8205773,76.7147791
"L6115582",10.8328627,76.7285725
"L6115578",10.8557646,76.7269134
"L6115568",10.8695918,76.6474267
"L6115556",10.8689983,76.655159
"L5130356",10.8656969,76.6512787
"L6115588",10.8328563,76.7285004
"L6118610",9.9817377,76.7952211
"L4406261",8.435547,77.233261
"L4406264",8.434537,77.233081
"L4406270",8.431637,77.237835
"L4406284",8.431731,77.243269
"L6116025",9.5561668,76.9443015
"L6116066",9.5225431,76.9841822
"L6119267",9.5348391,76.8905103
"L6111119",9.752934,76.661247
"L6119314",9.5846701,76.8473482
"L6119397",9.592964,76.8091536
"L6114624",10.179533,76.676073
"L6114621",10.17884,76.676015
"L6114618",10.177851,76.674959
"L3305492",10.2214793,76.7046171
"L6114610",10.201874,76.707688
"L6114604",10.203139,76.706482
"L6119771",9.5625301,76.8133713
"L6122070",9.2746374,76.9742543
"L6122025",9.2748386,76.9733155
"L6122055",9.2748995,76.973872
"L6122035",9.2749657,76.9743669
"L6122017",9.2639269,76.964424
"L6118715",9.3328169,76.9496262
"L6118714",9.3315253,76.9141459
"L6118711",9.3306995,76.912719
"L6118703",9.3313347,76.9113672
"L6114197",9.3318276,76.9125279
"L6118691",9.2934105,76.9716096
"L6118686",9.2988739,76.9721782
"L6118679",9.3009067,76.9744849
"L6118674",9.303109,76.9496799
"L6118672",9.3037442,76.9516969
"L6118670",9.3045066,76.9538641
"L4825058",9.5968129,77.1751264
"L4989558",9.5802451,77.1782923
"L6124653",10.1224985,76.8153763
"L6118702",10.1146483,76.8029767
"L6119833",10.17793,76.6734917
"L6119822",10.17729,76.6748867
"L6119813",10.2064067,76.7072783
"L6119809",10.2039767,76.7061583
"L6127831",9.800367,76.662025
"L6127899",9.823191,76.669758
"L6127923",9.814258,76.708443
"L6127536",10.2597834,76.6839749
"L6127526",10.22917,76.82292
"L6127479",10.23958,76.80208
"L6127448",10.2422895,76.7582345
"L6127400",10.22917,76.71875
"L6127334",10.23958,76.69792
"L6130296",9.5947413,76.8308794
"L6130151",9.6538961,76.863975
"L6130161",9.6520181,76.8644921
"L6130147",9.6533477,76.8606678
"L6130143",9.6557397,76.8559525
"L3893692",10.3077415,76.7192888
"L6132851",10.289999,76.66635
"L6132850",10.291662,76.665277
"L4913055",10.3134357,76.6230869
"L5572712",10.2976079,76.8361688
"L6132812",10.316494,76.89538
"L6133138",9.5536932,76.8583989
"L6135206",9.5127301,76.8488684
"L6133463",9.5054205,76.837335
"L6124555",12.498803,75.2203202
"L6124535",12.5038726,75.2051282
"L6094543",12.5029089,75.1460123
"L6124520",12.5068892,75.1834345
"L6095453",12.5488351,75.165174
"L6133209",9.8365903,76.7465508
"L6133332",9.8288733,76.7612815
"L6133369",9.8156906,76.8163472
"L6139949",9.545081,76.8178278
"L6145874",9.5673412,76.9017541
"L6145815",9.6068114,76.8702167
"L6148199",9.5961564,77.170549
"L6148157",9.601274,77.1680868
"L5381079",11.5801289,76.5826511
"L6135612",11.375672,76.81624
"L6150391",12.586755,75.189412
"L6150382",12.5845545,75.198471
"L6150365",12.573899,75.181171
"L6151586",12.547624,75.215381
"L6154187",9.412645,76.958155
"L6154417",9.9118097,76.8886941
"L6150619",11.490116,76.685293
"L6150607",9.5923259,77.1725366
"L6150669",9.5894323,77.174162
"L6150684",9.5852636,77.1721905
"L6128295",9.6757648,77.1580338
"L6157298",9.5689916,77.0022833
"L6150405",9.9923462,76.8583066
"L6150404",10.0037109,76.8391385
"L6150408",9.9558658,76.8613687
"L6163449",11.3431215,76.1625941
"L6163450",11.3410963,76.1612748
"L6163452",11.3385518,76.1602514
"L6163453",11.3369659,76.1600331
"L6163324",9.4071017,77.007415
"L6132467",10.3037397,76.5920573
"L6132468",10.2918272,76.5394832
"L3287337",11.35472,76.20286
"L6164498",11.3564282,76.2002921
"L6152499",9.8898757,76.875919
"L6152535",9.889858,76.8758509
"L6152479",9.8890816,76.8763039
"L6161114",9.3685214,76.9910841
"L6161125",9.3442114,77.0079324
"L6130659",9.3664654,76.9866984
"L6163333",9.4072267,77.009515
"L6122625",9.2998916,77.01177
"L6122813",9.2785525,77.0448523
"L6130665",9.2502818,76.9734739
"L6127722",9.2891223,76.8956977
"L6127713",9.2886776,76.8957084
"L6127696",9.2890058,76.8953758
"L6124852",9.2872059,76.8938363
"L6124836",9.2873117,76.8949628
"L6124826",9.2874812,76.8926668
"L6124813",9.2884976,76.8942118
"L6167059",11.3351525,76.1476994
"L6163466",9.601977,77.1690845
"L5693831",11.6762981,76.3328469
"L5693814",11.65169,76.3354754
"L5681254",11.6764452,76.2597299
"L5620802",11.7331747,76.2850987
"L5643273",11.5958238,76.365522
"L5606612",11.8488711,76.2042189
"L5608198",11.8486611,76.1829543
"L5608186",11.829004,76.1638999
"L5606779",11.7949996,76.1801112
"L5606914",11.8261897,76.1508322
"L5585719",11.724058,75.9222865
"L5585596",11.7011141,76.1931252
"L5585643",11.6717801,76.2447524
"L5584847",11.598852,76.3727903
"L5584817",11.7147293,76.2859511
"L5584799",11.7311592,76.2820029
"L5584780",11.714099,76.2661242
"L5584674",11.7236798,76.0166788
"L6168898",9.7432766,76.7635185
"L6164141",9.7149157,76.7535245
"L6164209",9.7398505,76.7338049
"L5554962",11.5190086,76.0445094
"L5554923",11.5575246,76.0547662
"L5546798",11.6484256,76.0039234
"L5545568",11.7062997,76.1061573
"L5545520",11.6395428,76.1617112
"L5534648",11.7247443,76.1430454
"L5528126",11.6180912,76.0476804
"L6150401",10.0148258,76.8065658
"L6171213",11.3792597,76.2077379
"L6171216",11.3382789,76.1534071
"L6173952",12.71897,75.69112
"L6174116",9.4521098,76.9499373
"L6163533",11.3552947,76.2043679
"L6177402",11.3559204,76.2058027
"L6177414",11.3757328,76.2161949
"L6177421",11.3768234,76.2133116
"L6177427",11.3789609,76.2088309
"L6177378",11.3341065,76.1524361
"L6163454",11.3361039,76.1484582
"L3865274",10.32018,76.92013
"L6177142",10.9710614,76.8908012
"L6178983",11.8235283,75.981445
"L6178958",11.8267533,75.9813217
"L6178898",11.7951257,75.8925354
"L6178847",11.7930462,75.8952498
"L6178795",11.8047246,75.9167182
"L6178720",11.8059428,75.9153342
"L6178585",11.8029182,75.913682
"L6178286",11.8247615,75.9828401
"L3233609",10.1250333,76.9302177
"L3233624",10.0141581,76.9752789
"L6180918",15.9377171,74.0046424
"L6154469",9.4066967,76.981505
"L6181095",12.527395,77.50621
"L6184024",11.2138561,76.7547919
"L6184039",11.2104057,76.7863672
"L4282006",10.9234102,76.838851
"L6182739",9.8800432,76.8267134
"L6084787",9.914579,76.8157502
"L18956515",9.8080556,76.7791667
"L6184572",9.4122167,76.9572651
"L6184539",9.410174,76.985745
"L6184485",9.4181305,76.9721246
"L6111156",9.3040876,76.9512668
"L6118683",9.2954222,76.9736588
"L6184613",9.8090831,76.7445338
"L6181233",10.3423017,76.9180567
"L6181228",10.3508867,76.93817
"L6178764",10.357569,76.9344342
"L6178781",10.2946792,76.8011482
"L6178725",10.4116724,76.9963654
"L6173854",15.8617565,74.0392127
"L6180901",15.9252638,74.0228229
"L6177170",17.3429245,73.9708266
"L6177223",17.3902584,73.678507
"L6180330",17.5077425,73.5785775
"L6178108",11.8233754,75.9829688
"L6182760",9.8373493,76.7926816
"L6176855",11.8326504,75.9696581
"L6176950",11.81921,75.9281469
"L6176989",11.8192149,75.9281455
"L6177020",11.821679,75.9276343
"L6176999",11.8192035,75.9281362
"L6177118",11.7968679,75.8874551
"L6186556",11.3653167,76.90311
"L6186985",11.3908499,76.8908684
"L6183680",11.4671057,76.8757622
"L5189675",11.4783003,76.9077945
"L6186610",11.4711396,76.8774738
"L3515813",11.5449949,76.681931
"L3289432",11.5368376,76.6910988
"L3515487",11.5101357,76.6974556
"L6182765",9.8621038,76.767369
"L6182787",9.8574449,76.7589981
"L6191336",9.7503392,76.8430751
"L6191359",9.7249702,76.8835977
"L6191387",9.7343223,76.8744208
"L6193502",9.7126103,76.8941259
"L6193721",10.5243584,76.672076
"L4658552",10.5245645,76.6678709
"L6193726",10.5076769,76.6892793
"L6193735",10.5013485,76.7120363
"L6196832",10.5214577,76.7470966
"L6196859",10.5161877,76.6715187
"L6196860",10.5338729,76.7453693
"L6196827",10.489726,76.708673
"L6194648",10.4536066,76.5661102
"L6194600",10.4547975,76.5660274
"L6196875",10.4515775,76.6048125
"L6196838",10.489686,76.709153
"L6196833",10.489834,76.710257
"L6196830",10.489288,76.70934
"L6193652",11.065465,76.5367367
"L5298200",10.4516458,76.672157
"L6197650",10.4511815,76.7038608
"L5298183",10.4638423,76.6725111
"L6198062",10.4578918,76.6668677
"L6197376",10.484447,76.655883
"L6196841",10.490318,76.708585
"L6197094",10.5032648,76.717863
"L6196926",10.4984414,76.7188479
"L3227107",10.5328132,76.6796243
"L6196853",10.508658,76.676847
"L6196845",10.489895,76.708557
"L6198439",10.4476352,76.6555768
"L6198207",10.4751896,76.6782022
"L6198166",10.4747207,76.6778421
"L6198419",10.4471505,76.6536906
"L6198386",10.445851,76.6533518
"L6198073",10.4710329,76.6755414
"L6198124",10.4696614,76.6781592
"L6200514",10.4465317,76.6532006
"L6200539",10.4765996,76.6217909
"L6200537",10.4725779,76.661675
"L6200590",10.4759117,76.6640031
"L6200591",10.4781272,76.6644108
"L6200592",10.4809335,76.6646844
"L6198316",10.5086713,76.795439
"L6198093",10.4759715,76.7520441
"L6198097",10.4763558,76.7580618
"L6201384",10.4765946,76.7590177
"L6198320",10.5049536,76.791577
"L6201124",9.6198247,76.9744935
"L6201156",9.5873995,76.9844252
"L6115995",9.5544507,76.9201262
"L6200645",11.2199527,76.1419809
"L6201622",11.3838665,76.3500667
"L6201549",11.3824887,76.3387316
"L6203675",10.5120724,76.6749613
"L6203672",10.512,76.675
"L6203717",10.5119774,76.6750337
"L6201841",10.521,76.706
"L6201825",10.518,76.706
"L6201808",10.517,76.708
"L6201762",10.516,76.709
"L6201639",10.514,76.71
"L6201605",10.514,76.709
"L6201541",10.516,76.708
"L6198323",10.5041742,76.7897705
"L6198328",10.5057918,76.7886042
"L6198075",10.4684078,76.7404409
"L6201562",10.4656724,76.7410684
"L6204143",9.6063354,76.7879534
"L6204193",9.6282531,76.7949593
"L6198342",10.5075473,76.7784472
"L6198188",10.5073928,76.7727941
"L6198203",10.5073881,76.772602
"L6198205",10.5081083,76.7767345
"L6198216",10.5066714,76.7793293
"L6198224",10.5052357,76.7799754
"L6198341",10.5058627,76.7793926
"L6198229",10.5079205,76.7834605
"L6198233",10.5095592,76.7850247
"L6198336",10.5084698,76.7835205
"L6198235",10.5076688,76.7856284
